competitor,route_start,route_dest,from_alternateId,to_alternateId,CODE,pax_1,pax_2,pax_3,pax_4,pax_5,pax_6,pax_7,pax_8,pax_9,pax_10,pax_11,pax_12,pax_13,pax_14,pax_15,pax_16,Retry
Sun,Marseille Airport,Fréjus,21705,10823,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Gassin,21705,23281,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Gordes,21705,25005,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Goult,21705,24965,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Gréoux-Les-Bains,21705,27479,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Hyeres,21705,21712,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Isola 2000,21705,10827,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,L'isle-Sur-La-Sorgue,21705,22676,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,La Ciotat,21705,21713,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,La Seyne-Sur-Mer,21705,23380,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Le Castellet,21705,23298,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Le Lavandou,21705,21715,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Le Pradet,21705,25417,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Les Deux Alpes,21705,10653,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Les Orres,21705,23056,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Malaucène,21705,30974,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Manosque,21705,34993,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Marignane,21705,44040,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Marseille Train Station,21705,40501,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Martigues,21705,28895,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Mazan,21705,27256,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Ménerbes,21705,35082,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Merindol,21705,45090,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Montfort-Sur-Argens,21705,25235,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Nans-Les-Pins,21705,30871,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Narbonne,21705,21680,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Nice Airport,21705,10811,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Orange,21705,21719,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Orcieres,21705,10713,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Orgon,21705,33370,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Pertuis,21705,33672,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Port-Saint-Louis-Du-Rhone,21705,28273,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Ramatuelle,21705,30353,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Saint-Mandrier-Sur-Mer,21705,36348,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Sanary-Sur-Mer,21705,22462,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Sorgues,21705,35524,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Tarascon,21705,27489,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Toulon,21705,10846,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Valréas,21705,36607,MRS,,,,,,,,,,,,,,,,,
Sun,Marseille Airport,Vitrolles,21705,24942,MRS,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Bathway Beach,30461,30447,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Calliste,30461,30430,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Gouyave,30461,30440,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Grand Anse,30461,30426,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Grenville,30461,30443,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,La Tante Bay,30461,30444,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Mourne Rouge,30461,30429,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Pink Gin Beach,30461,30446,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Prickly Bay,30461,30445,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Sauteurs,30461,30442,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,St Georges,30461,30432,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,True Blue,30461,30428,GND,,,,,,,,,,,,,,,,,
Sun,Maurice Bishop Grenada Airport,Victoria (Grenada),30461,30441,GND,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Beau Champ,26901,27625,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Chemin Grenier,26901,36311,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Ebène Cybercity,26901,39631,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Grand Retraite,26901,35590,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,La Cambuse Public Beach,26901,30613,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Mahebourg,26901,35424,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Pereybere,26901,33116,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Pointe D'esny,26901,34208,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Roches Noires,26901,31574,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Saint Pierre,26901,31296,MRU,,,,,,,,,,,,,,,,,
Sun,Mauritius Airport,Terre Rouge,26901,32764,MRU,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Anglesea,28290,32479,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Brighton (Australia),28290,31199,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Derrimut,28290,36537,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Dingley Village,28290,32680,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Doncaster (Victoria),28290,35496,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Dromana,28290,32480,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Eltham,28290,31918,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Elwood,28290,31198,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Ferntree Gully,28290,36445,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Footscray,28290,35596,MEL,,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Forest Hill (Victoria),28290,29793,MEL,,,,,,,,,,,,,,,,,
